X,Y,Z
-1.469343,0.008905558,-3.187581
-1.471492,0.00812667,-3.186882
-1.469343,0.00812667,-3.187581
-1.467194,0.009684447,-3.18828
-1.465044,0.009684449,-3.188979
-1.462895,0.009684449,-3.189678
-1.467194,0.008905558,-3.18828
-1.467194,0.00812667,-3.18828
-1.465044,0.00890556,-3.188979
-1.462895,0.00890556,-3.189678
-1.465044,0.00812667,-3.188979
-1.462895,0.008126672,-3.189678
-1.516287,0.008144283,-3.224864
-1.518545,0.008135148,-3.224587
-1.516425,0.008137977,-3.225276
-1.518329,0.008139879,-3.224218
-1.51615,0.008150587,-3.224452
-1.520665,0.008132322,-3.223899
-1.518113,0.008144606,-3.22385
-1.516012,0.008156891,-3.22404
-1.517897,0.008149335,-3.223481
-1.515875,0.008163195,-3.223628
-1.517681,0.008154063,-3.223112
-1.52037,0.008135474,-3.223573
-1.518113,0.008144606,-3.22385
-1.520076,0.008138627,-3.223248
-1.519781,0.008141778,-3.222922
-1.519487,0.008144932,-3.222597
-1.52037,0.008135474,-3.223573
-1.522785,0.008129492,-3.22321
-1.522412,0.008131068,-3.222928
-1.524905,0.008126666,-3.222522
-1.522039,0.008132644,-3.222646
-1.524454,0.008126666,-3.222283
-1.522039,0.008132644,-3.222646
-1.519781,0.008141778,-3.222922
-1.524002,0.008126664,-3.222044
-1.521666,0.008134222,-3.222363
-1.521293,0.008135799,-3.222081
-1.523551,0.008126666,-3.221804
-1.523099,0.008126666,-3.221565
-1.522969,0.008126666,-3.219915
-1.522527,0.008126666,-3.219704
-1.523412,0.008126664,-3.220125
-1.522388,0.008126666,-3.218025
-1.521955,0.008126666,-3.217843
-1.523855,0.008126666,-3.220335
-1.524454,0.008126666,-3.222283
-1.522822,0.008126664,-3.218206
-1.521807,0.008126666,-3.216135
-1.521382,0.008126666,-3.215982
-1.524297,0.008126666,-3.220546
-1.524905,0.008126666,-3.222522
-1.52369,0.008126666,-3.21857
-1.523256,0.008126666,-3.218388
-1.523082,0.008126666,-3.216594
-1.522657,0.008126666,-3.216441
-1.522475,0.008126666,-3.214617
-1.522232,0.008126664,-3.216288
-1.522058,0.008126666,-3.214493
-1.521867,0.008126666,-3.212641
-1.521642,0.008126664,-3.214369
-1.52146,0.008126666,-3.212546
-1.521259,0.008126666,-3.210665
-1.521226,0.008126666,-3.214245
-1.52081,0.008126666,-3.214121
-1.520861,0.008126666,-3.210598
-1.520652,0.008126666,-3.208689
-1.521052,0.008126664,-3.212451
-1.520645,0.008126666,-3.212355
-1.520238,0.008126666,-3.21226
-1.520262,0.008126666,-3.208651
-1.520044,0.008126666,-3.206713
-1.520462,0.008126664,-3.210532
-1.520064,0.008126666,-3.210466
-1.519666,0.008126666,-3.210399
-1.519663,0.008126666,-3.206704
-1.519436,0.008126666,-3.204737
-1.519873,0.008126664,-3.208613
-1.519483,0.008126666,-3.208576
-1.519093,0.008126666,-3.208538
-1.519064,0.008126666,-3.204756
-1.518829,0.008126666,-3.20276
-1.519283,0.008126664,-3.206695
-1.518902,0.008126666,-3.206686
-1.518521,0.008126666,-3.206677
-1.518466,0.008126666,-3.202809
-1.518221,0.008126666,-3.200784
-1.518693,0.008126664,-3.204776
-1.518321,0.008126666,-3.204796
-1.517949,0.008126666,-3.204816
-1.517867,0.008126666,-3.200862
-1.517613,0.008126666,-3.198808
-1.518103,0.008126664,-3.202858
-1.51774,0.008126666,-3.202906
-1.517377,0.008126666,-3.202955
-1.517268,0.008126666,-3.198915
-1.517006,0.008126666,-3.196832
-1.517513,0.008126664,-3.200939
-1.517159,0.008126666,-3.201017
-1.516804,0.008126666,-3.201094
-1.516669,0.008126666,-3.196967
-1.516398,0.008126666,-3.194856
-1.516923,0.008126664,-3.199021
-1.516577,0.008126666,-3.199127
-1.516232,0.008126666,-3.199233
-1.51607,0.008126666,-3.19502
-1.51579,0.008126666,-3.19288
-1.516333,0.008126664,-3.197102
-1.515996,0.008126666,-3.197237
-1.51566,0.008126666,-3.197372
-1.515472,0.008126666,-3.193073
-1.515183,0.008126666,-3.190904
-1.515743,0.008126664,-3.195184
-1.515415,0.008126666,-3.195347
-1.515088,0.008126666,-3.195511
-1.514873,0.008126666,-3.191125
-1.514575,0.008126666,-3.188928
-1.515153,0.008126664,-3.193265
-1.514834,0.008126666,-3.193457
