X,Y,Z
-1.490727,0.007788267,-3.216531
-1.492223,0.008270312,-3.213395
-1.491174,0.00782964,-3.213462
-1.492481,0.008246873,-3.210389
-1.491412,0.007790156,-3.210453
-1.492439,0.008101799,-3.207463
-1.49135,0.007627167,-3.207524
-1.492075,0.007765159,-3.204568
-1.490965,0.007275451,-3.204628
-1.502769,0.01262715,-3.30036
-1.504343,0.01306913,-3.303219
-1.503261,0.01306046,-3.303262
-1.503851,0.01263584,-3.300316
-1.502277,0.01219385,-3.297457
-1.503359,0.01220253,-3.297413
-1.501784,0.01176056,-3.294554
-1.502867,0.01176923,-3.294511
-1.501292,0.01132725,-3.291651
-1.502375,0.01133592,-3.291608
-1.5008,0.01089395,-3.288749
-1.501883,0.01090261,-3.288705
-1.500308,0.01046064,-3.285846
-1.501391,0.0104693,-3.285802
-1.499816,0.01002734,-3.282943
-1.500898,0.01003601,-3.2829
-1.499324,0.009594042,-3.280041
-1.500406,0.009602699,-3.279997
-1.498832,0.009160738,-3.277138
-1.499914,0.009169392,-3.277094
-1.49834,0.008727435,-3.274235
-1.499422,0.008736089,-3.274191
-1.497848,0.008294132,-3.271332
-1.49893,0.008302782,-3.271289
-1.497356,0.007860836,-3.26843
-1.498438,0.007869478,-3.268386
-1.496864,0.007427532,-3.265527
-1.497946,0.007436175,-3.265483
-1.496331,0.007013906,-3.26267
-1.497415,0.007021446,-3.262623
-1.495703,0.006645493,-3.259917
-1.496789,0.006652232,-3.259869
-1.495004,0.006311376,-3.257244
-1.496091,0.006317832,-3.257196
-1.494257,0.006000116,-3.254624
-1.495343,0.006006829,-3.254576
-1.493486,0.005700327,-3.252031
-1.494571,0.005707812,-3.251985
-1.492715,0.005400576,-3.249438
-1.493797,0.005409364,-3.249395
-1.491968,0.005089436,-3.246818
-1.493046,0.005100053,-3.246779
-1.491268,0.004755519,-3.244146
-1.492342,0.004768472,-3.244112
-1.49064,0.004387449,-3.241394
-1.491707,0.004403215,-3.241367
-1.490106,0.003974315,-3.238538
-1.491167,0.003992938,-3.238518
-1.489676,0.003511004,-3.235566
-1.490735,0.00353118,-3.235549
-1.489458,0.003103126,-3.232508
-1.490512,0.003120471,-3.232491
-1.503914,0.01792214,-3.299983
-1.503324,0.01834677,-3.302929
-1.504406,0.01835545,-3.302886
-1.502832,0.01791346,-3.300026
-1.503422,0.01748883,-3.29708
-1.50234,0.01748016,-3.297124
-1.50293,0.01705553,-3.294177
-1.501848,0.01704685,-3.294221
-1.502438,0.01662222,-3.291275
-1.501356,0.01661354,-3.291318
-1.501946,0.01618891,-3.288372
-1.500863,0.01618024,-3.288415
-1.501454,0.01575562,-3.285469
-1.500371,0.01574694,-3.285512
-1.500962,0.01532231,-3.282566
-1.499879,0.01531363,-3.28261
-1.50047,0.01488899,-3.279664
-1.499387,0.01488033,-3.279707
-1.499978,0.01445569,-3.276761
-1.498895,0.01444702,-3.276804
-1.499485,0.01402239,-3.273858
-1.498403,0.01401372,-3.273901
-1.498993,0.01358908,-3.270955
-1.497911,0.01358042,-3.270999
-1.498501,0.01315577,-3.268052
-1.497419,0.01314712,-3.268096
-1.498009,0.01272247,-3.26515
-1.496927,0.01271381,-3.265193
-1.497501,0.01229708,-3.262265
-1.496417,0.01228919,-3.262311
-1.496904,0.01191403,-3.259479
-1.495818,0.01190708,-3.259526
-1.49623,0.01156757,-3.256778
-1.495144,0.01156104,-3.256826
-1.495504,0.01124629,-3.254134
-1.494418,0.01123967,-3.254183
-1.494749,0.01093877,-3.251523
-1.493664,0.01093154,-3.25157
-1.49399,0.01063365,-3.248917
-1.492907,0.0106253,-3.248962
-1.493249,0.01031956,-3.246291
-1.492169,0.01030961,-3.246332
-1.49255,0.009985249,-3.243618
-1.491475,0.009973247,-3.243654
-1.491916,0.009619813,-3.240872
-1.490846,0.009605449,-3.240903
-1.491367,0.009213667,-3.238032
-1.490302,0.009196956,-3.238057
-1.490914,0.008762013,-3.235087
-1.489852,0.008743454,-3.235108
