X,Y,Z
-1.465018,-0.02468431,-3.238272
-1.465018,-0.02528064,-3.237355
-1.465018,-0.02587696,-3.236437
-1.465018,-0.02647328,-3.23552
-1.465195,-0.0230095,-3.239141
-1.465195,-0.02241318,-3.240058
-1.465195,-0.02360583,-3.238223
-1.465195,-0.02420215,-3.237306
-1.465195,-0.02479847,-3.236388
-1.465195,-0.02539479,-3.235471
-1.465195,-0.02599112,-3.234554
-1.465373,-0.02193102,-3.239092
-1.465373,-0.02133469,-3.240009
-1.465373,-0.02252734,-3.238174
-1.465551,-0.02085253,-3.239043
-1.465551,-0.02025621,-3.23996
-1.465551,-0.02144885,-3.238126
-1.465551,-0.02204517,-3.237209
-1.465373,-0.02312366,-3.237257
-1.465551,-0.0226415,-3.236291
-1.465373,-0.02371998,-3.23634
-1.465551,-0.02323782,-3.235374
-1.465373,-0.02431631,-3.235423
-1.465551,-0.02383414,-3.234457
-1.465373,-0.02491263,-3.234505
-1.465551,-0.02443046,-3.233539
-1.465373,-0.02550895,-3.233588
-1.465551,-0.02502679,-3.232622
-1.469274,-0.02502459,-3.246286
-1.469849,-0.02424426,-3.245779
-1.468808,-0.02442854,-3.245496
-1.469383,-0.02364821,-3.244988
-1.470424,-0.02346394,-3.245272
-1.468343,-0.02383249,-3.244705
-1.469959,-0.02286789,-3.244481
-1.470999,-0.02268361,-3.244765
-1.468918,-0.02305217,-3.244198
-1.467878,-0.02323644,-3.243914
-1.470534,-0.02208756,-3.243974
-1.471574,-0.02190329,-3.244257
-1.469493,-0.02227184,-3.24369
-1.468453,-0.02245612,-3.243407
-1.467412,-0.0226404,-3.243124
-1.471109,-0.02130724,-3.243467
-1.47215,-0.02112296,-3.24375
-1.470069,-0.02149152,-3.243183
-1.469028,-0.02167579,-3.2429
-1.467987,-0.02186007,-3.242616
-1.466947,-0.02204435,-3.242333
-1.471684,-0.02052691,-3.242959
-1.472725,-0.02034263,-3.243243
-1.470644,-0.02071119,-3.242676
-1.469603,-0.02089547,-3.242392
-1.468563,-0.02107975,-3.242109
-1.467522,-0.02126402,-3.241825
-1.466481,-0.0214483,-3.241542
-1.47226,-0.01974659,-3.242452
-1.4733,-0.01956231,-3.242735
-1.471219,-0.01993087,-3.242169
-1.472835,-0.01896626,-3.241945
-1.473875,-0.01878198,-3.242228
-1.471794,-0.01915054,-3.241661
-1.470754,-0.01933482,-3.241378
-1.470178,-0.02011514,-3.241885
-1.469713,-0.01951909,-3.241094
-1.469138,-0.02029942,-3.241602
-1.468672,-0.01970337,-3.240811
-1.468097,-0.0204837,-3.241318
-1.467632,-0.01988765,-3.240527
-1.467057,-0.02066798,-3.241035
-1.466591,-0.02007193,-3.240244
-1.466016,-0.02085225,-3.240751
-1.465551,-0.02025621,-3.23996
-1.477598,-0.02649881,-3.244019
-1.477776,-0.02601665,-3.243053
-1.477133,-0.02553421,-3.243795
-1.477311,-0.02505204,-3.242829
-1.477954,-0.02553448,-3.242087
-1.476667,-0.0245696,-3.243571
-1.477488,-0.02456988,-3.241863
-1.478131,-0.02505232,-3.241121
-1.476845,-0.02408744,-3.242605
-1.476202,-0.023605,-3.243347
-1.477666,-0.02408771,-3.240897
-1.478309,-0.02457015,-3.240155
-1.477023,-0.02360528,-3.241639
-1.47638,-0.02312284,-3.242381
-1.475737,-0.0226404,-3.243124
-1.477844,-0.02360555,-3.239931
-1.478487,-0.02408799,-3.239189
-1.477201,-0.02312311,-3.240673
-1.476557,-0.02264067,-3.241416
-1.475914,-0.02215823,-3.242157
-1.475271,-0.02167579,-3.2429
-1.478022,-0.02312339,-3.238965
-1.478665,-0.02360583,-3.238223
-1.477378,-0.02264095,-3.239707
-1.476735,-0.02215851,-3.240449
-1.476092,-0.02167607,-3.241192
-1.475449,-0.02119363,-3.241934
-1.474806,-0.02071119,-3.242676
-1.478199,-0.02264122,-3.237999
-1.478842,-0.02312366,-3.237257
-1.477556,-0.02215878,-3.238741
-1.478377,-0.02215906,-3.237033
-1.47902,-0.0226415,-3.236291
-1.477734,-0.02167662,-3.237776
-1.477091,-0.02119418,-3.238518
-1.476913,-0.02167634,-3.239484
-1.476448,-0.02071174,-3.23926
-1.47627,-0.0211939,-3.240226
-1.475805,-0.0202293,-3.240002
-1.475627,-0.02071147,-3.240968
-1.475161,-0.01974686,-3.240744
-1.474984,-0.02022903,-3.24171
-1.474518,-0.01926442,-3.241486
-1.474341,-0.01974659,-3.242452
-1.473875,-0.01878198,-3.242228
-1.473875,-0.02650101,-3.230354
-1.473588,-0.02553631,-3.230783
-1.474518,-0.02601857,-3.231097
